FundShareClass_Id|_Id|InvestmentVehicle_Id|DataEffectiveDT|DataObjectInstanceVersionKey
1874|F000003U6P|1874|2014-06-10|62903
1875|F000003UTV|1875|2014-06-10|62903
1876|F000003VFM|1876|2014-06-10|62903
1877|F000003WE6|1877|2014-06-10|62903
1878|F000003XSD|1878|2014-06-10|62903
1879|F000003Y29|1879|2014-06-10|62903
1880|F000003Y93|1880|2014-06-10|62903
1881|F000003Y97|1881|2014-06-10|62903
1882|F000003Y9C|1882|2014-06-10|62903
1883|F000003YDL|1883|2014-06-10|62903
1884|F000003YLJ|1884|2014-06-10|62903
1885|F000003YLS|1885|2014-06-10|62903
1886|F000003YLX|1886|2014-06-10|62903
1887|F000003YM2|1887|2014-06-10|62903
1888|F000003YM8|1888|2014-06-10|62903
1889|F000003YQZ|1889|2014-06-10|62903
1890|F000003YUS|1890|2014-06-10|62903
1891|F000003ZDH|1891|2014-06-10|62903
1892|F000003ZHB|1892|2014-06-10|62903
1893|F000004068|1893|2014-06-10|62903
1894|F0000040LY|1894|2014-06-10|62903
1895|F0000040SR|1895|2014-06-10|62903
1896|F0000040SV|1896|2014-06-10|62903
1897|F0000040SZ|1897|2014-06-10|62903
1898|F0000040T3|1898|2014-06-10|62903
1899|F0000043M4|1899|2014-06-10|62903
1900|F0000043P2|1900|2014-06-10|62903
1901|F000000MQ4|1901|2014-06-10|62903
1902|F000000MQ9|1902|2014-06-10|62903
1903|F000000MQD|1903|2014-06-10|62903
1904|F000000MQH|1904|2014-06-10|62903
1905|F000000MQL|1905|2014-06-10|62903
1906|F000000MQQ|1906|2014-06-10|62903
1907|F000000MQU|1907|2014-06-10|62903
1908|F000000MQY|1908|2014-06-10|62903
1909|F000000MR3|1909|2014-06-10|62903
1910|F000000MR8|1910|2014-06-10|62903
1911|F000000MRD|1911|2014-06-10|62903
1912|F000000MRK|1912|2014-06-10|62903
1913|F000000MRQ|1913|2014-06-10|62903
1914|F000000MRV|1914|2014-06-10|62903
1915|F000000MS0|1915|2014-06-10|62903
1916|F000000MS6|1916|2014-06-10|62903
1917|F000000MSA|1917|2014-06-10|62903
1918|F000000MSE|1918|2014-06-10|62903
1919|F000000MSI|1919|2014-06-10|62903
1920|F000000MSM|1920|2014-06-10|62903
1921|F000000MSQ|1921|2014-06-10|62903
1922|F000000MSU|1922|2014-06-10|62903
1923|F000000MT0|1923|2014-06-10|62903
1924|F000000MT5|1924|2014-06-10|62903
1925|F000000MTA|1925|2014-06-10|62903
1926|F000000MTE|1926|2014-06-10|62903
1927|F000000MTS|1927|2014-06-10|62903
1928|F000000MTX|1928|2014-06-10|62903
1929|F000000MU2|1929|2014-06-10|62903
1930|F000000MU9|1930|2014-06-10|62903
1931|F000000MUE|1931|2014-06-10|62903
1932|F000000MUI|1932|2014-06-10|62903
1933|F000000MUO|1933|2014-06-10|62903
1934|F000000MUS|1934|2014-06-10|62903
1935|F000000MUZ|1935|2014-06-10|62903
1936|F000000MV4|1936|2014-06-10|62903
1937|F000000MV8|1937|2014-06-10|62903
1938|F000000MVD|1938|2014-06-10|62903
1939|F000000MVH|1939|2014-06-10|62903
1940|F000000MVL|1940|2014-06-10|62903
1941|F000000MVP|1941|2014-06-10|62903
1942|F000000MVU|1942|2014-06-10|62903
1943|F000000MW1|1943|2014-06-10|62903
1944|F000000MW5|1944|2014-06-10|62903
1945|F000000MW9|1945|2014-06-10|62903
1946|F000000MWF|1946|2014-06-10|62903
1947|F000000MWM|1947|2014-06-10|62903
1948|F000000MWQ|1948|2014-06-10|62903
1949|F000000MWU|1949|2014-06-10|62903
1950|F000000MWY|1950|2014-06-10|62903
1951|F00000LOH4|1951|2014-06-10|62903
1952|F00000LON3|1952|2014-06-10|62903
1953|F00000LP81|1953|2014-06-10|62903
1954|F00000LP85|1954|2014-06-10|62903
1955|F00000LQWU|1955|2014-06-10|62903
1956|F00000LVLP|1956|2014-06-10|62903
1957|F00000LXIV|1957|2014-06-10|62903
1958|F00000LY4D|1958|2014-06-10|62903
1959|F00000LY5U|1959|2014-06-10|62903
1960|F00000LYFN|1960|2014-06-10|62903
1961|F00000LZ6V|1961|2014-06-10|62903
1962|F00000LZV7|1962|2014-06-10|62903
1963|F00000M0D4|1963|2014-06-10|62903
1964|F00000M14D|1964|2014-06-10|62903
1965|F00000M14U|1965|2014-06-10|62903
1966|F00000M153|1966|2014-06-10|62903
1967|F00000M157|1967|2014-06-10|62903
1968|F00000M79W|1968|2014-06-10|62903
1969|F00000M7A0|1969|2014-06-10|62903
1970|F00000M7A4|1970|2014-06-10|62903
1971|F00000M7Z9|1971|2014-06-10|62903
1972|F00000M9AH|1972|2014-06-10|62903
1973|F00000M9B2|1973|2014-06-10|62903
1974|F00000M9D9|1974|2014-06-10|62903
1975|F00000MA81|1975|2014-06-10|62903
1976|F00000MAHR|1976|2014-06-10|62903
1977|F00000MBPO|1977|2014-06-10|62903
1978|F00000MBPT|1978|2014-06-10|62903
1979|F00000MBPX|1979|2014-06-10|62903
1980|F00000MBQ1|1980|2014-06-10|62903
1981|F00000MCY4|1981|2014-06-10|62903
1982|F00000MENJ|1982|2014-06-10|62903
1983|F00000MF59|1983|2014-06-10|62903
1984|F00000MF5E|1984|2014-06-10|62903
1985|F00000MG92|1985|2014-06-10|62903
1986|F00000MI0M|1986|2014-06-10|62903
1987|F00000MIQ5|1987|2014-06-10|62903
1988|F00000MJP1|1988|2014-06-10|62903
1989|F00000MLCU|1989|2014-06-10|62903
1990|F00000MLNV|1990|2014-06-10|62903
1991|F00000MLO0|1991|2014-06-10|62903
1992|F00000MLO4|1992|2014-06-10|62903
1993|F00000MLO9|1993|2014-06-10|62903
1994|F00000MLOD|1994|2014-06-10|62903
1995|F00000MLOK|1995|2014-06-10|62903
1996|F00000MMLJ|1996|2014-06-10|62903
1997|F00000MMLN|1997|2014-06-10|62903
1998|F00000MO0H|1998|2014-06-10|62903
1999|F00000MOD1|1999|2014-06-10|62903
2000|F00000MQ0N|2000|2014-06-10|62903
2001|F00000QGPM|2001|2014-06-10|62903
2002|F00000QGPQ|2002|2014-06-10|62903
2003|F00000QGPU|2003|2014-06-10|62903
2004|F00000QGVY|2004|2014-06-10|62903
2005|F00000QHAT|2005|2014-06-10|62903
2006|F00000QHAX|2006|2014-06-10|62903
2007|F00000QHB0|2007|2014-06-10|62903
2008|F00000QHB2|2008|2014-06-10|62903
2009|F00000QHB4|2009|2014-06-10|62903
2010|F00000QHB6|2010|2014-06-10|62903
2011|F00000QHB8|2011|2014-06-10|62903
2012|F00000QHBA|2012|2014-06-10|62903
2013|F00000QHMC|2013|2014-06-10|62903
2014|F00000QHME|2014|2014-06-10|62903
2015|F00000QHMG|2015|2014-06-10|62903
2016|F00000QIGV|2016|2014-06-10|62903
2017|F00000QJAJ|2017|2014-06-10|62903
2018|F00000QJAL|2018|2014-06-10|62903
2019|F00000QJAN|2019|2014-06-10|62903
2020|F00000QJAP|2020|2014-06-10|62903
2021|F00000QJAR|2021|2014-06-10|62903
2022|F00000QJAT|2022|2014-06-10|62903
2023|F00000QJAV|2023|2014-06-10|62903
2024|F00000QJAX|2024|2014-06-10|62903
2025|F00000QJAZ|2025|2014-06-10|62903
2026|F00000QJB1|2026|2014-06-10|62903
2027|F00000QJB3|2027|2014-06-10|62903
2028|F00000QJB5|2028|2014-06-10|62903
2029|F00000QJB7|2029|2014-06-10|62903
2030|F00000QJB9|2030|2014-06-10|62903
2031|F00000QK5W|2031|2014-06-10|62903
2032|F00000QK5Y|2032|2014-06-10|62903
2033|F00000QK60|2033|2014-06-10|62903
2034|F00000QK62|2034|2014-06-10|62903
2035|F00000QK64|2035|2014-06-10|62903
2036|F00000QK66|2036|2014-06-10|62903
2037|F00000QK68|2037|2014-06-10|62903
2038|F00000QKJ9|2038|2014-06-10|62903
2039|F00000QKJB|2039|2014-06-10|62903
2040|F00000QKJD|2040|2014-06-10|62903
2041|F00000QKJF|2041|2014-06-10|62903
2042|F00000QKJH|2042|2014-06-10|62903
2043|F00000QKJJ|2043|2014-06-10|62903
2044|F00000QKJL|2044|2014-06-10|62903
2045|F00000QKJN|2045|2014-06-10|62903
2046|F00000QKJP|2046|2014-06-10|62903
2047|F00000QKJR|2047|2014-06-10|62903
2048|F00000QKJT|2048|2014-06-10|62903
2049|F00000QKJV|2049|2014-06-10|62903
2050|F00000QKJX|2050|2014-06-10|62903
2051|F000000N8W|2051|2014-06-10|62903
2052|F000000N92|2052|2014-06-10|62903
2053|F000000N96|2053|2014-06-10|62903
2054|F000000N9G|2054|2014-06-10|62903
2055|F000000N9M|2055|2014-06-10|62903
2056|F000000N9V|2056|2014-06-10|62903
2057|F000000N9Z|2057|2014-06-10|62903
2058|F000000NA4|2058|2014-06-10|62903
2059|F000000NA9|2059|2014-06-10|62903
2060|F000000NAD|2060|2014-06-10|62903
2061|F000000NAH|2061|2014-06-10|62903
2062|F000000NAM|2062|2014-06-10|62903
2063|F000000NAU|2063|2014-06-10|62903
2064|F000000NAY|2064|2014-06-10|62903
2065|F000000NB3|2065|2014-06-10|62903
2066|F000000NB8|2066|2014-06-10|62903
2067|F000000NBD|2067|2014-06-10|62903
2068|F000000NBH|2068|2014-06-10|62903
2069|F000000NBO|2069|2014-06-10|62903
2070|F000000NBS|2070|2014-06-10|62903
2071|F000000NC0|2071|2014-06-10|62903
2072|F000000NC5|2072|2014-06-10|62903
2073|F000000NC9|2073|2014-06-10|62903
2074|F000000NCE|2074|2014-06-10|62903
2075|F000000NCK|2075|2014-06-10|62903
2076|F000000NCQ|2076|2014-06-10|62903
2077|F000000ND1|2077|2014-06-10|62903
2078|F000000ND5|2078|2014-06-10|62903
2079|F000000NDB|2079|2014-06-10|62903
2080|F000000NDF|2080|2014-06-10|62903
2081|F000000NDJ|2081|2014-06-10|62903
2082|F000000NDR|2082|2014-06-10|62903
2083|F000000NDY|2083|2014-06-10|62903
2084|F000000NE4|2084|2014-06-10|62903
2085|F000000NEA|2085|2014-06-10|62903
2086|F000000NEI|2086|2014-06-10|62903
2087|F000000NEM|2087|2014-06-10|62903
2088|F000000NEQ|2088|2014-06-10|62903
2089|F000000NEV|2089|2014-06-10|62903
2090|F000000NF1|2090|2014-06-10|62903
2091|F000000NF6|2091|2014-06-10|62903
2092|F000000NFB|2092|2014-06-10|62903
2093|F000000NFF|2093|2014-06-10|62903
2094|F000000NFK|2094|2014-06-10|62903
2095|F000000NFO|2095|2014-06-10|62903
2096|F000000NFT|2096|2014-06-10|62903
2097|F000000NG0|2097|2014-06-10|62903
2098|F000000NG4|2098|2014-06-10|62903
2099|F000000NG8|2099|2014-06-10|62903
2100|F000000NGE|2100|2014-06-10|62903
2101|F000001WSA|2101|2014-06-10|62903
2102|F000001WSH|2102|2014-06-10|62903
2103|F000001WSL|2103|2014-06-10|62903
2104|F000001WSP|2104|2014-06-10|62903
2105|F000001WSU|2105|2014-06-10|62903
2106|F000001WSZ|2106|2014-06-10|62903
2107|F000001WT4|2107|2014-06-10|62903
2108|F000001WTC|2108|2014-06-10|62903
2109|F000001WTK|2109|2014-06-10|62903
2110|F000001WTO|2110|2014-06-10|62903
2111|F000001WTV|2111|2014-06-10|62903
2112|F000001WU0|2112|2014-06-10|62903
2113|F000001WU7|2113|2014-06-10|62903
2114|F000001WUB|2114|2014-06-10|62903
2115|F000001WUF|2115|2014-06-10|62903
2116|F000001WUJ|2116|2014-06-10|62903
2117|F000001WUN|2117|2014-06-10|62903
2118|F000001WUS|2118|2014-06-10|62903
2119|F000001WUX|2119|2014-06-10|62903
2120|F000001WV4|2120|2014-06-10|62903
2121|F000001WV9|2121|2014-06-10|62903
2122|F000001WVD|2122|2014-06-10|62903
2123|F000001WVU|2123|2014-06-10|62903
2124|F000001WVY|2124|2014-06-10|62903
2125|F000001WW3|2125|2014-06-10|62903
2126|F000001WW8|2126|2014-06-10|62903
2127|F000001WWC|2127|2014-06-10|62903
2128|F000001WWH|2128|2014-06-10|62903
2129|F000001WWL|2129|2014-06-10|62903
2130|F000001WWR|2130|2014-06-10|62903
2131|F000001WWY|2131|2014-06-10|62903
2132|F000001WX2|2132|2014-06-10|62903
2133|F000001WX6|2133|2014-06-10|62903
2134|F000001WXB|2134|2014-06-10|62903
2135|F000001WXF|2135|2014-06-10|62903
2136|F000001WXJ|2136|2014-06-10|62903
2137|F000001WXR|2137|2014-06-10|62903
2138|F000001WXV|2138|2014-06-10|62903
2139|F000001WXZ|2139|2014-06-10|62903
2140|F000001WY3|2140|2014-06-10|62903
2141|F000001WYB|2141|2014-06-10|62903
2142|F000001WYL|2142|2014-06-10|62903
2143|F000001WYP|2143|2014-06-10|62903
2144|F000001WZ0|2144|2014-06-10|62903
2145|F000002024|2145|2014-06-10|62903
2146|F0000022KX|2146|2014-06-10|62903
2147|F0000022L2|2147|2014-06-10|62903
2148|F0000022LV|2148|2014-06-10|62903
2149|F0000022M0|2149|2014-06-10|62903
2150|F0000022M4|2150|2014-06-10|62903
2151|F000000MBF|2151|2014-06-10|62903
2152|F000000MBH|2152|2014-06-10|62903
2153|F000000MBK|2153|2014-06-10|62903
2154|F000000MBN|2154|2014-06-10|62903
2155|F000000MBP|2155|2014-06-10|62903
2156|F000000MBS|2156|2014-06-10|62903
2157|F000000MBV|2157|2014-06-10|62903
2158|F000000MBZ|2158|2014-06-10|62903
2159|F000000MC1|2159|2014-06-10|62903
2160|F000000MC3|2160|2014-06-10|62903
2161|F000000MC7|2161|2014-06-10|62903
2162|F000000MC9|2162|2014-06-10|62903
2163|F000000MCB|2163|2014-06-10|62903
2164|F000000MCE|2164|2014-06-10|62903
2165|F000000MCH|2165|2014-06-10|62903
2166|F000000MCJ|2166|2014-06-10|62903
2167|F000000MCL|2167|2014-06-10|62903
2168|F000000MCN|2168|2014-06-10|62903
2169|F000000MCR|2169|2014-06-10|62903
2170|F000000MCT|2170|2014-06-10|62903
2171|F000000MCV|2171|2014-06-10|62903
2172|F000000MCZ|2172|2014-06-10|62903
2173|F000000MD1|2173|2014-06-10|62903
2174|F000000MD5|2174|2014-06-10|62903
2175|F000000MD8|2175|2014-06-10|62903
2176|F000000MDA|2176|2014-06-10|62903
2177|F000000MDE|2177|2014-06-10|62903
2178|F000000MDH|2178|2014-06-10|62903
2179|F000000MDL|2179|2014-06-10|62903
2180|F000000MDP|2180|2014-06-10|62903
2181|F000000MDR|2181|2014-06-10|62903
2182|F000000MDU|2182|2014-06-10|62903
2183|F000000MDW|2183|2014-06-10|62903
2184|F000000MDZ|2184|2014-06-10|62903
2185|F000000ME1|2185|2014-06-10|62903
2186|F000000ME3|2186|2014-06-10|62903
2187|F000000ME6|2187|2014-06-10|62903
2188|F000000ME8|2188|2014-06-10|62903
2189|F000000MEB|2189|2014-06-10|62903
2190|F000000MEE|2190|2014-06-10|62903
2191|F000000MEG|2191|2014-06-10|62903
2192|F000000MEI|2192|2014-06-10|62903
2193|F000000MEK|2193|2014-06-10|62903
2194|F000000MEM|2194|2014-06-10|62903
2195|F000000MEO|2195|2014-06-10|62903
2196|F000000MEV|2196|2014-06-10|62903
2197|F000000MEZ|2197|2014-06-10|62903
2198|F000000MF1|2198|2014-06-10|62903
2199|F000000MF4|2199|2014-06-10|62903
2200|F000000MF6|2200|2014-06-10|62903
2201|F00000P7YO|2201|2014-06-10|62903
2202|F00000P9JD|2202|2014-06-10|62903
2203|F00000P9JH|2203|2014-06-10|62903
2204|F00000P9Y0|2204|2014-06-10|62903
2205|F00000P9Y5|2205|2014-06-10|62903
2206|F00000P9YC|2206|2014-06-10|62903
2207|F00000PF7Y|2207|2014-06-10|62903
2208|F00000PF80|2208|2014-06-10|62903
2209|F00000PG4F|2209|2014-06-10|62903
2210|F00000PG4H|2210|2014-06-10|62903
2211|F00000PG4K|2211|2014-06-10|62903
2212|F00000PG4P|2212|2014-06-10|62903
2213|F00000PG4R|2213|2014-06-10|62903
2214|F00000PGRR|2214|2014-06-10|62903
2215|F00000PGRU|2215|2014-06-10|62903
2216|F00000PGRW|2216|2014-06-10|62903
2217|F00000PGRY|2217|2014-06-10|62903
2218|F00000PGS0|2218|2014-06-10|62903
2219|F00000PGS2|2219|2014-06-10|62903
2220|F00000PGS4|2220|2014-06-10|62903
2221|F00000PH9T|2221|2014-06-10|62903
2222|F00000PH9V|2222|2014-06-10|62903
2223|F00000PHNA|2223|2014-06-10|62903
2224|F00000PHNC|2224|2014-06-10|62903
2225|F00000PI85|2225|2014-06-10|62903
2226|F00000PIJ1|2226|2014-06-10|62903
2227|F00000PIJ3|2227|2014-06-10|62903
2228|F00000PIJ5|2228|2014-06-10|62903
2229|F00000PIJ7|2229|2014-06-10|62903
2230|F00000PIMD|2230|2014-06-10|62903
2231|F00000PIMF|2231|2014-06-10|62903
2232|F00000PJPQ|2232|2014-06-10|62903
2233|F00000PJPT|2233|2014-06-10|62903
2234|F00000PJPV|2234|2014-06-10|62903
2235|F00000PKG3|2235|2014-06-10|62903
2236|F00000PKG8|2236|2014-06-10|62903
2237|F00000PKGA|2237|2014-06-10|62903
2238|F00000PKGC|2238|2014-06-10|62903
2239|F00000PKGE|2239|2014-06-10|62903
2240|F00000PKGG|2240|2014-06-10|62903
2241|F00000PKGI|2241|2014-06-10|62903
2242|F00000PKGK|2242|2014-06-10|62903
2243|F00000PKGM|2243|2014-06-10|62903
2244|F00000PLX7|2244|2014-06-10|62903
2245|F00000PLX9|2245|2014-06-10|62903
2246|F00000PLXB|2246|2014-06-10|62903
2247|F00000PMTK|2247|2014-06-10|62903
2248|F00000PMTO|2248|2014-06-10|62903
2249|F00000PMTQ|2249|2014-06-10|62903
2250|F00000PO99|2250|2014-06-10|62903
2251|F00000Q3CP|2251|2014-06-10|62903
2252|F00000Q46J|2252|2014-06-10|62903
2253|F00000Q4AL|2253|2014-06-10|62903
2254|F00000Q4AP|2254|2014-06-10|62903
2255|F00000Q5HU|2255|2014-06-10|62903
2256|F00000Q5HY|2256|2014-06-10|62903
2257|F00000Q5I2|2257|2014-06-10|62903
2258|F00000Q62M|2258|2014-06-10|62903
2259|F00000Q6JM|2259|2014-06-10|62903
2260|F00000Q6JQ|2260|2014-06-10|62903
2261|F00000Q6LU|2261|2014-06-10|62903
2262|F00000Q6LZ|2262|2014-06-10|62903
2263|F00000Q72W|2263|2014-06-10|62903
2264|F00000Q7LW|2264|2014-06-10|62903
2265|F00000Q7M0|2265|2014-06-10|62903
2266|F00000Q7M4|2266|2014-06-10|62903
2267|F00000Q7XY|2267|2014-06-10|62903
2268|F00000Q7Y2|2268|2014-06-10|62903
2269|F00000Q7Y6|2269|2014-06-10|62903
2270|F00000Q8AB|2270|2014-06-10|62903
2271|F00000Q8AF|2271|2014-06-10|62903
2272|F00000Q8AL|2272|2014-06-10|62903
2273|F00000QAMQ|2273|2014-06-10|62903
2274|F00000QAMU|2274|2014-06-10|62903
2275|F00000QAMY|2275|2014-06-10|62903
2276|F00000QAN2|2276|2014-06-10|62903
2277|F00000QAN6|2277|2014-06-10|62903
2278|F00000QANC|2278|2014-06-10|62903
2279|F00000QBCZ|2279|2014-06-10|62903
2280|F00000QD5R|2280|2014-06-10|62903
2281|F00000QD5V|2281|2014-06-10|62903
2282|F00000QD5Z|2282|2014-06-10|62903
2283|F00000QD66|2283|2014-06-10|62903
2284|F00000QD6A|2284|2014-06-10|62903
2285|F00000QD6E|2285|2014-06-10|62903
2286|F00000QD6I|2286|2014-06-10|62903
2287|F00000QEBO|2287|2014-06-10|62903
2288|F00000QEBS|2288|2014-06-10|62903
2289|F00000QEBX|2289|2014-06-10|62903
2290|F00000QEC1|2290|2014-06-10|62903
2291|F00000QEC5|2291|2014-06-10|62903
2292|F00000QEC9|2292|2014-06-10|62903
2293|F00000QECD|2293|2014-06-10|62903
2294|F00000QEG5|2294|2014-06-10|62903
2295|F00000QFMX|2295|2014-06-10|62903
2296|F00000QFN1|2296|2014-06-10|62903
2297|F00000QFN7|2297|2014-06-10|62903
2298|F00000QG10|2298|2014-06-10|62903
2299|F00000QG36|2299|2014-06-10|62903
2300|F00000QG3A|2300|2014-06-10|62903
2301|F00000QLA0|2301|2014-06-10|62903
2302|F00000QLA2|2302|2014-06-10|62903
2303|F00000QLA4|2303|2014-06-10|62903
2304|F00000QLA6|2304|2014-06-10|62903
2305|F00000QLA8|2305|2014-06-10|62903
2306|F00000QLAA|2306|2014-06-10|62903
2307|F00000QLAC|2307|2014-06-10|62903
2308|F00000QLAE|2308|2014-06-10|62903
2309|F00000QLAG|2309|2014-06-10|62903
2310|F00000QLAI|2310|2014-06-10|62903
2311|F00000QLKZ|2311|2014-06-10|62903
2312|F00000QLL1|2312|2014-06-10|62903
2313|F00000QM1I|2313|2014-06-10|62903
2314|F00000QM1K|2314|2014-06-10|62903
2315|F00000QM1M|2315|2014-06-10|62903
2316|F00000QM1O|2316|2014-06-10|62903
2317|F00000QM1Q|2317|2014-06-10|62903
2318|F00000QM1S|2318|2014-06-10|62903
2319|F00000QM1U|2319|2014-06-10|62903
2320|F00000QM1W|2320|2014-06-10|62903
2321|F00000QM1Y|2321|2014-06-10|62903
2322|F00000QNSO|2322|2014-06-10|62903
2323|F00000QNSR|2323|2014-06-10|62903
2324|F00000QO6Y|2324|2014-06-10|62903
2325|F00000QO70|2325|2014-06-10|62903
2326|F00000QP03|2326|2014-06-10|62903
2327|F00000QP05|2327|2014-06-10|62903
2328|F00000QP07|2328|2014-06-10|62903
2329|F00000QQUU|2329|2014-06-10|62903
2330|F00000QQUW|2330|2014-06-10|62903
2331|F00000QQUY|2331|2014-06-10|62903
2332|F00000QSGT|2332|2014-06-10|62903
2333|F00000QSGV|2333|2014-06-10|62903
2334|F00000QSGX|2334|2014-06-10|62903
2335|F00000QSGZ|2335|2014-06-10|62903
2336|F00000QSH1|2336|2014-06-10|62903
2337|F00000QSH3|2337|2014-06-10|62903
2338|F00000QSZD|2338|2014-06-10|62903
2339|F00000QSZF|2339|2014-06-10|62903
2340|F00000QSZH|2340|2014-06-10|62903
2341|F00000QSZJ|2341|2014-06-10|62903
2342|F00000QSZL|2342|2014-06-10|62903
2343|F00000QSZN|2343|2014-06-10|62903
2344|F00000QSZP|2344|2014-06-10|62903
2345|F00000QSZR|2345|2014-06-10|62903
2346|F00000QTZS|2346|2014-06-10|62903
2347|F00000QTZU|2347|2014-06-10|62903
2348|F00000QTZW|2348|2014-06-10|62903
2349|F00000RG3R|2349|2014-06-10|62903
2350|F00000RG3U|2350|2014-06-10|62903
2351|F00000445W|2351|2014-06-10|62903
2352|F000004460|2352|2014-06-10|62903
2353|F0000044GN|2353|2014-06-10|62903
2354|F0000044I2|2354|2014-06-10|62903
2355|F0000044ID|2355|2014-06-10|62903
2356|F000004594|2356|2014-06-10|62903
2357|F0000045Z7|2357|2014-06-10|62903
2358|F0000045ZB|2358|2014-06-10|62903
2359|F00000460I|2359|2014-06-10|62903
2360|F000005F1W|2360|2014-06-10|62903
2361|F000005F28|2361|2014-06-10|62903
2362|F000005F2C|2362|2014-06-10|62903
2363|F000005GE4|2363|2014-06-10|62903
2364|F000005GE8|2364|2014-06-10|62903
2365|F000005GEF|2365|2014-06-10|62903
2366|F000005GEJ|2366|2014-06-10|62903
2367|F000005GUC|2367|2014-06-10|62903
2368|F000005HET|2368|2014-06-10|62903
2369|F000005HEX|2369|2014-06-10|62903
2370|F000005HF2|2370|2014-06-10|62903
2371|F000005HFX|2371|2014-06-10|62903
2372|F000005HG1|2372|2014-06-10|62903
2373|F000005HG5|2373|2014-06-10|62903
2374|F000005HIE|2374|2014-06-10|62903
2375|F000005IC2|2375|2014-06-10|62903
2376|F000005IQ5|2376|2014-06-10|62903
2377|F000005IQ9|2377|2014-06-10|62903
2378|F000005IVL|2378|2014-06-10|62903
2379|F000005J20|2379|2014-06-10|62903
2380|F000005JQY|2380|2014-06-10|62903
2381|F000005JR2|2381|2014-06-10|62903
2382|F000005K6G|2382|2014-06-10|62903
2383|F000005K6O|2383|2014-06-10|62903
2384|F000005KCL|2384|2014-06-10|62903
2385|F000005KCP|2385|2014-06-10|62903
2386|F000005KCT|2386|2014-06-10|62903
2387|F000005KCX|2387|2014-06-10|62903
2388|F000005MN6|2388|2014-06-10|62903
2389|F000005NK7|2389|2014-06-10|62903
2390|F000005OHF|2390|2014-06-10|62903
2391|F000005ORL|2391|2014-06-10|62903
2392|F000005Q4R|2392|2014-06-10|62903
2393|F000005Q4X|2393|2014-06-10|62903
2394|F000005QK3|2394|2014-06-10|62903
2395|F00000GUWQ|2395|2014-06-10|62903
2396|F00000GV5L|2396|2014-06-10|62903
2397|F00000GV7S|2397|2014-06-10|62903
2398|F00000GV7W|2398|2014-06-10|62903
2399|F00000GVID|2399|2014-06-10|62903
2400|F00000GVII|2400|2014-06-10|62903
2401|F000000MX2|2401|2014-06-10|62903
2402|F000000MX6|2402|2014-06-10|62903
2403|F000000MXB|2403|2014-06-10|62903
2404|F000000MXG|2404|2014-06-10|62903
2405|F000000MXK|2405|2014-06-10|62903
2406|F000000MXP|2406|2014-06-10|62903
2407|F000000MXS|2407|2014-06-10|62903
2408|F000000MXU|2408|2014-06-10|62903
2409|F000000MXW|2409|2014-06-10|62903
2410|F000000MXY|2410|2014-06-10|62903
2411|F000000MY0|2411|2014-06-10|62903
2412|F000000MY3|2412|2014-06-10|62903
2413|F000000MY5|2413|2014-06-10|62903
2414|F000000MY7|2414|2014-06-10|62903
2415|F000000MY9|2415|2014-06-10|62903
2416|F000000MYB|2416|2014-06-10|62903
2417|F000000MYD|2417|2014-06-10|62903
2418|F000000MYF|2418|2014-06-10|62903
2419|F000000MYH|2419|2014-06-10|62903
2420|F000000MYJ|2420|2014-06-10|62903
2421|F000000MYM|2421|2014-06-10|62903
2422|F000000MYO|2422|2014-06-10|62903
2423|F000000MYT|2423|2014-06-10|62903
2424|F000000MYX|2424|2014-06-10|62903
2425|F000000MZ0|2425|2014-06-10|62903
2426|F000000MZ4|2426|2014-06-10|62903
2427|F000000MZ7|2427|2014-06-10|62903
2428|F000000MZ9|2428|2014-06-10|62903
2429|F000000MZB|2429|2014-06-10|62903
2430|F000000MZD|2430|2014-06-10|62903
2431|F000000MZF|2431|2014-06-10|62903
2432|F000000MZI|2432|2014-06-10|62903
2433|F000000MZK|2433|2014-06-10|62903
2434|F000000MZM|2434|2014-06-10|62903
2435|F000000MZQ|2435|2014-06-10|62903
2436|F000000MZS|2436|2014-06-10|62903
2437|F000000MZU|2437|2014-06-10|62903
2438|F000000MZW|2438|2014-06-10|62903
2439|F000000MZY|2439|2014-06-10|62903
2440|F000000N00|2440|2014-06-10|62903
2441|F000000N02|2441|2014-06-10|62903
2442|F000000N05|2442|2014-06-10|62903
2443|F000000N08|2443|2014-06-10|62903
2444|F000000N0D|2444|2014-06-10|62903
2445|F000000N0F|2445|2014-06-10|62903
2446|F000000N0H|2446|2014-06-10|62903
2447|F000000N0J|2447|2014-06-10|62903
2448|F000000N0L|2448|2014-06-10|62903
2449|F000000N0N|2449|2014-06-10|62903
2450|F000000N0Q|2450|2014-06-10|62903
2451|F00000MQ0S|2451|2014-06-10|62903
2452|F00000MR9V|2452|2014-06-10|62903
2453|F00000MR9Z|2453|2014-06-10|62903
2454|F00000MRA3|2454|2014-06-10|62903
2455|F00000MRA7|2455|2014-06-10|62903
2456|F00000MRAC|2456|2014-06-10|62903
2457|F00000MU1K|2457|2014-06-10|62903
2458|F00000MU1M|2458|2014-06-10|62903
2459|F00000MU1O|2459|2014-06-10|62903
2460|F00000MUQD|2460|2014-06-10|62903
2461|F00000MVC2|2461|2014-06-10|62903
2462|F00000MW1T|2462|2014-06-10|62903
2463|F00000MW1V|2463|2014-06-10|62903
2464|F00000MW1X|2464|2014-06-10|62903
2465|F00000MW1Z|2465|2014-06-10|62903
