Portfolio_Id|_CurrencyId|_ExternalId|PortfolioList_Id|DataEffectiveDT|DataObjectInstanceVersionKey
999|JPY|FSUSA08JIB|999|2014-06-10|62903
1000|JPY|FSUSA08JEY|1000|2014-06-10|62903
1001|JPY|FSUSA08JFF|1001|2014-06-10|62903
1002|JPY|FSUSA08JGD|1002|2014-06-10|62903
1003|JPY|FSUSA08JGE|1003|2014-06-10|62903
1004|JPY|FSUSA08JF7|1004|2014-06-10|62903
1005|JPY|FSUSA08JG7|1005|2014-06-10|62903
1006|JPY|FSUSA08JFT|1006|2014-06-10|62903
1007|JPY|FSUSA08JHA|1007|2014-06-10|62903
1008|JPY|FSUSA0ALS1|1008|2014-06-10|62903
1009|JPY|F000000MCW|1009|2014-06-10|62903
1010|JPY|FSUSA0AJLM|1010|2014-06-10|62903
1011|JPY|FSUSA0AJMM|1011|2014-06-10|62903
1012|JPY|FSUSA08JMY|1012|2014-06-10|62903
1013|JPY|FSUSA08JNJ|1013|2014-06-10|62903
1014|JPY|FSUSA0AJMJ|1014|2014-06-10|62903
1015|JPY|FSUSA0AJMG|1015|2014-06-10|62903
1016|JPY|FSUSA08JNM|1016|2014-06-10|62903
1017|JPY|FSUSA08JOY|1017|2014-06-10|62903
1018|JPY|FSUSA08JP2|1018|2014-06-10|62903
1019|JPY|FSUSA08JO8|1019|2014-06-10|62903
1020|JPY|FSUSA08JOT|1020|2014-06-10|62903
1021|JPY|FSUSA08JND|1021|2014-06-10|62903
1022|JPY|FSUSA08JV4|1022|2014-06-10|62903
1023|JPY|FSUSA08JU9|1023|2014-06-10|62903
1024|JPY|FSUSA0AM84|1024|2014-06-10|62903
1025|JPY|FSUSA0AP25|1025|2014-06-10|62903
1026|JPY|FSUSA0AMBE|1026|2014-06-10|62903
1027|JPY|FSUSA0ALY3|1027|2014-06-10|62903
1028|JPY|FSUSA08JTX|1028|2014-06-10|62903
1029|JPY|FSUSA08JWS|1029|2014-06-10|62903
1030|JPY|F000000MFZ|1030|2014-06-10|62903
1031|JPY|FSUSA08JVO|1031|2014-06-10|62903
1032|JPY|FSUSA08JVJ|1032|2014-06-10|62903
1033|JPY|FSUSA08JRR|1033|2014-06-10|62903
1034|JPY|FSUSA08JSS|1034|2014-06-10|62903
1035|JPY|FSUSA08JVP|1035|2014-06-10|62903
1036|JPY|FSUSA08JV3|1036|2014-06-10|62903
1037|JPY|FSUSA08JWR|1037|2014-06-10|62903
1038|JPY|FSUSA0AJU7|1038|2014-06-10|62903
1039|JPY|FSUSA08J2U|1039|2014-06-10|62903
1040|JPY|FSUSA08JA0|1040|2014-06-10|62903
1041|JPY|FSUSA0AJUD|1041|2014-06-10|62903
1042|JPY|FSUSA08JYR|1042|2014-06-10|62903
1043|JPY|FSUSA08JYX|1043|2014-06-10|62903
1044|JPY|FSUSA0AJW7|1044|2014-06-10|62903
1045|JPY|FSUSA08J4I|1045|2014-06-10|62903
1046|JPY|FSUSA08J4V|1046|2014-06-10|62903
1047|JPY|FSUSA08J4H|1047|2014-06-10|62903
1048|JPY|FSUSA08J4F|1048|2014-06-10|62903
1049|JPY|FSUSA0A7SQ|1049|2014-06-10|62903
1050|JPY|FSUSA0A82D|1050|2014-06-10|62903
1051|JPY|FSUSA0A82M|1051|2014-06-10|62903
1052|JPY|FSUSA0APQ2|1052|2014-06-10|62903
1053|JPY|FSUSA0AP49|1053|2014-06-10|62903
1054|JPY|FSUSA0A9CU|1054|2014-06-10|62903
1055|JPY|FSUSA0A9QE|1055|2014-06-10|62903
1056|JPY|FSUSA0A9Q8|1056|2014-06-10|62903
1057|JPY|FSUSA0AA7C|1057|2014-06-10|62903
1058|JPY|FSUSA0AEU0|1058|2014-06-10|62903
1059|JPY|FSUSA0APVU|1059|2014-06-10|62903
1060|JPY|FSUSA0AF0Y|1060|2014-06-10|62903
1061|JPY|FSUSA0AG41|1061|2014-06-10|62903
1062|JPY|FSUSA0AG57|1062|2014-06-10|62903
1063|JPY|FSUSA0AH8E|1063|2014-06-10|62903
1064|JPY|FSUSA0AI60|1064|2014-06-10|62903
1065|JPY|FSUSA0AI6K|1065|2014-06-10|62903
1066|JPY|FSUSA0AI9K|1066|2014-06-10|62903
1067|JPY|FSUSA0AI9S|1067|2014-06-10|62903
1068|JPY|FSUSA0ALPG|1068|2014-06-10|62903
1069|JPY|FSUSA0AMFJ|1069|2014-06-10|62903
1070|JPY|FSUSA0AMXU|1070|2014-06-10|62903
1071|JPY|FSUSA0ANGS|1071|2014-06-10|62903
1072|JPY|FSUSA0ANM4|1072|2014-06-10|62903
1073|JPY|FSUSA0ANQZ|1073|2014-06-10|62903
1074|JPY|FSUSA0ANR7|1074|2014-06-10|62903
1075|JPY|FSUSA0ANYH|1075|2014-06-10|62903
1076|JPY|FSUSA0AOCZ|1076|2014-06-10|62903
1077|JPY|FSUSA0AOT7|1077|2014-06-10|62903
1078|JPY|FSUSA0AOVO|1078|2014-06-10|62903
1079|JPY|F00000H077|1079|2014-06-10|62903
1080|JPY|FSUSA0AQAQ|1080|2014-06-10|62903
1081|JPY|FSUSA0AQG8|1081|2014-06-10|62903
1082|JPY|FSUSA0AQKQ|1082|2014-06-10|62903
1083|JPY|FSUSA0ARPH|1083|2014-06-10|62903
1084|JPY|FSUSA0ARPL|1084|2014-06-10|62903
1085|JPY|FSUSA0AS09|1085|2014-06-10|62903
1086|JPY|FSUSA0ASQ0|1086|2014-06-10|62903
1087|JPY|FSUSA0ASQ4|1087|2014-06-10|62903
1088|JPY|FSUSA0ASXO|1088|2014-06-10|62903
1089|JPY|FSUSA0ASXS|1089|2014-06-10|62903
1090|JPY|FSUSA0ASXW|1090|2014-06-10|62903
1091|JPY|FSUSA0AUZ6|1091|2014-06-10|62903
1092|JPY|FSUSA0AVW4|1092|2014-06-10|62903
1093|JPY|FSUSA0AW1O|1093|2014-06-10|62903
1094|JPY|FSUSA0AW1S|1094|2014-06-10|62903
1095|JPY|FSUSA0AWS8|1095|2014-06-10|62903
1096|JPY|FSUSA0AX2C|1096|2014-06-10|62903
1097|JPY|FSUSA0AXUP|1097|2014-06-10|62903
1098|JPY|FSUSA0AXWO|1098|2014-06-10|62903
1099|JPY|FSUSA08K4R|1099|2014-06-10|62903
1100|JPY|FSUSA08K3E|1100|2014-06-10|62903
1101|JPY|FSUSA08K4D|1101|2014-06-10|62903
1102|JPY|FSUSA08K3J|1102|2014-06-10|62903
1103|JPY|FSUSA08IYH|1103|2014-06-10|62903
1104|JPY|FSUSA0ALNG|1104|2014-06-10|62903
1105|JPY|FSUSA08IUU|1105|2014-06-10|62903
1106|JPY|FSUSA08IZP|1106|2014-06-10|62903
1107|JPY|FSUSA08IZO|1107|2014-06-10|62903
1108|JPY|FSUSA08IVA|1108|2014-06-10|62903
1109|JPY|FSUSA0AOH2|1109|2014-06-10|62903
1110|JPY|FSUSA0ALNF|1110|2014-06-10|62903
1111|JPY|FSUSA08IWS|1111|2014-06-10|62903
1112|JPY|FSUSA08IV1|1112|2014-06-10|62903
1113|JPY|FSUSA08IWT|1113|2014-06-10|62903
1114|JPY|FSUSA08IX6|1114|2014-06-10|62903
1115|JPY|FSUSA0AIBW|1115|2014-06-10|62903
1116|JPY|FSUSA08IZI|1116|2014-06-10|62903
1117|JPY|FSUSA0AJ8Y|1117|2014-06-10|62903
1118|JPY|FSUSA08JF0|1118|2014-06-10|62903
1119|JPY|FSUSA08JH4|1119|2014-06-10|62903
1120|JPY|FSUSA08JFU|1120|2014-06-10|62903
1121|JPY|FSUSA08JH6|1121|2014-06-10|62903
1122|JPY|FSUSA0AJ1W|1122|2014-06-10|62903
1123|JPY|FSUSA08JFS|1123|2014-06-10|62903
1124|JPY|FSUSA0AP0S|1124|2014-06-10|62903
1125|JPY|FSUSA0ALO8|1125|2014-06-10|62903
1126|JPY|FSUSA08JJC|1126|2014-06-10|62903
1127|JPY|FSUSA08JGV|1127|2014-06-10|62903
1128|JPY|FSUSA08JJF|1128|2014-06-10|62903
1129|JPY|FSUSA08JG5|1129|2014-06-10|62903
1130|JPY|FSUSA08JGQ|1130|2014-06-10|62903
1131|JPY|FSUSA0AJIR|1131|2014-06-10|62903
1132|JPY|FSUSA08JHH|1132|2014-06-10|62903
1133|JPY|FSUSA0AJJJ|1133|2014-06-10|62903
1134|JPY|FSUSA08JN3|1134|2014-06-10|62903
1135|JPY|FSUSA08JO5|1135|2014-06-10|62903
1136|JPY|FSUSA08JOJ|1136|2014-06-10|62903
1137|JPY|FSUSA08JOH|1137|2014-06-10|62903
1138|JPY|FSUSA0ALT6|1138|2014-06-10|62903
1139|JPY|FSUSA0AJEP|1139|2014-06-10|62903
1140|JPY|FSUSA0AJK1|1140|2014-06-10|62903
1141|JPY|FSUSA08JP6|1141|2014-06-10|62903
1142|JPY|FSUSA08JNG|1142|2014-06-10|62903
1143|JPY|FSUSA08JO7|1143|2014-06-10|62903
1144|JPY|FSUSA08JN2|1144|2014-06-10|62903
1145|JPY|FSUSA08JNF|1145|2014-06-10|62903
1146|JPY|FSUSA0ALRT|1146|2014-06-10|62903
1147|JPY|FSUSA08JO2|1147|2014-06-10|62903
1148|JPY|FSUSA08JN7|1148|2014-06-10|62903
1149|JPY|FSUSA08JDW|1149|2014-06-10|62903
1150|JPY|FSUSA0A2I9|1150|2014-06-10|62903
1151|JPY|FSUSA08KA5|1151|2014-06-10|62903
1152|JPY|FSUSA08K9R|1152|2014-06-10|62903
1153|JPY|FSUSA08K9T|1153|2014-06-10|62903
1154|JPY|FSUSA08K9I|1154|2014-06-10|62903
1155|JPY|FSUSA0AOM1|1155|2014-06-10|62903
1156|JPY|FSUSA08J6J|1156|2014-06-10|62903
1157|JPY|FSUSA08J6Z|1157|2014-06-10|62903
1158|JPY|FSUSA0AI33|1158|2014-06-10|62903
1159|JPY|FSUSA08K64|1159|2014-06-10|62903
1160|JPY|F000000MT2|1160|2014-06-10|62903
1161|JPY|FSUSA08K5V|1161|2014-06-10|62903
1162|JPY|FSUSA0AKTP|1162|2014-06-10|62903
1163|JPY|FSUSA0AKTQ|1163|2014-06-10|62903
1164|JPY|FSUSA0AP2Z|1164|2014-06-10|62903
1165|JPY|FSUSA08JZG|1165|2014-06-10|62903
1166|JPY|FSUSA08J2C|1166|2014-06-10|62903
1167|JPY|FSUSA08J24|1167|2014-06-10|62903
1168|JPY|FSUSA08J2N|1168|2014-06-10|62903
1169|JPY|FSUSA0AG2F|1169|2014-06-10|62903
1170|JPY|FSUSA08ISA|1170|2014-06-10|62903
1171|JPY|FSUSA08ISD|1171|2014-06-10|62903
1172|JPY|FSUSA0AOHT|1172|2014-06-10|62903
1173|JPY|FSUSA08J0M|1173|2014-06-10|62903
1174|JPY|FSUSA08J0R|1174|2014-06-10|62903
1175|JPY|FSUSA08J3F|1175|2014-06-10|62903
1176|JPY|FSUSA08J97|1176|2014-06-10|62903
1177|JPY|FSUSA0AOSP|1177|2014-06-10|62903
1178|JPY|FSUSA08J9V|1178|2014-06-10|62903
1179|JPY|FSUSA08J95|1179|2014-06-10|62903
1180|JPY|FSUSA08VB3|1180|2014-06-10|62903
1181|JPY|FSUSA08J8Q|1181|2014-06-10|62903
1182|JPY|FSUSA08J9W|1182|2014-06-10|62903
1183|JPY|FSUSA08J8U|1183|2014-06-10|62903
1184|JPY|FSUSA08J96|1184|2014-06-10|62903
1185|JPY|FSUSA08JMH|1185|2014-06-10|62903
1186|JPY|FSUSA08JQO|1186|2014-06-10|62903
1187|JPY|FSUSA0AL6E|1187|2014-06-10|62903
1188|JPY|FSUSA0AI5O|1188|2014-06-10|62903
1189|JPY|FSUSA08JRO|1189|2014-06-10|62903
1190|JPY|FSUSA08JQR|1190|2014-06-10|62903
1191|JPY|FSUSA08JR2|1191|2014-06-10|62903
1192|JPY|FSUSA08JQM|1192|2014-06-10|62903
1193|JPY|FSUSA08JQY|1193|2014-06-10|62903
1194|JPY|FSUSA08JYD|1194|2014-06-10|62903
1195|JPY|FSUSA08JYF|1195|2014-06-10|62903
1196|JPY|FSUSA08J7P|1196|2014-06-10|62903
1197|JPY|FSUSA08J7N|1197|2014-06-10|62903
1198|JPY|FSUSA08J8J|1198|2014-06-10|62903
1199|JPY|FS00009JL9|1199|2014-06-10|62903
1200|JPY|FS00009K39|1200|2014-06-10|62903
1201|JPY|FS00009KBA|1201|2014-06-10|62903
1202|JPY|FS00009LCX|1202|2014-06-10|62903
1203|JPY|FS00009LHO|1203|2014-06-10|62903
1204|JPY|FS00009LHW|1204|2014-06-10|62903
1205|JPY|FS00009LS7|1205|2014-06-10|62903
1206|JPY|FS00009MRV|1206|2014-06-10|62903
1207|JPY|FS00009N0A|1207|2014-06-10|62903
1208|JPY|FS00009NL5|1208|2014-06-10|62903
1209|JPY|FS00009NZH|1209|2014-06-10|62903
1210|JPY|FS00009OC3|1210|2014-06-10|62903
1211|JPY|FS00009P0N|1211|2014-06-10|62903
1212|JPY|FS00009PAH|1212|2014-06-10|62903
1213|JPY|FS00009PZX|1213|2014-06-10|62903
1214|JPY|FS00009QET|1214|2014-06-10|62903
1215|JPY|FS00009QMB|1215|2014-06-10|62903
1216|JPY|FS00009R8P|1216|2014-06-10|62903
1217|JPY|FS00009RJO|1217|2014-06-10|62903
1218|JPY|FS00009SKW|1218|2014-06-10|62903
1219|JPY|FS00009SU5|1219|2014-06-10|62903
1220|JPY|FS00009TE5|1220|2014-06-10|62903
1221|JPY|FS00009TV4|1221|2014-06-10|62903
1222|JPY|FS00009VWA|1222|2014-06-10|62903
1223|JPY|FS00009VWJ|1223|2014-06-10|62903
1224|JPY|FS00009WO6|1224|2014-06-10|62903
1225|JPY|FS00009WVL|1225|2014-06-10|62903
1226|JPY|FS00009Y4P|1226|2014-06-10|62903
1227|JPY|FS00009YSE|1227|2014-06-10|62903
1228|JPY|FS00009YSJ|1228|2014-06-10|62903
1229|JPY|FS00009YSP|1229|2014-06-10|62903
1230|JPY|FS00009Z2J|1230|2014-06-10|62903
1231|JPY|FS00009Z2O|1231|2014-06-10|62903
1232|JPY|FS00009Z2S|1232|2014-06-10|62903
1233|JPY|FS00009Z2H|1233|2014-06-10|62903
1234|JPY|FS00009ZDI|1234|2014-06-10|62903
1235|JPY|FS00009ZNU|1235|2014-06-10|62903
1236|JPY|FS00009ZT8|1236|2014-06-10|62903
1237|JPY|FS00009ZTC|1237|2014-06-10|62903
1238|JPY|FS00009ZTX|1238|2014-06-10|62903
1239|JPY|FS0000A066|1239|2014-06-10|62903
1240|JPY|FS0000A0DD|1240|2014-06-10|62903
1241|JPY|FS0000A0DL|1241|2014-06-10|62903
1242|JPY|FS0000A0DP|1242|2014-06-10|62903
1243|JPY|FS0000A0DT|1243|2014-06-10|62903
1244|JPY|FS0000A0DX|1244|2014-06-10|62903
1245|JPY|FS0000A0SY|1245|2014-06-10|62903
1246|JPY|FS0000A0T2|1246|2014-06-10|62903
1247|JPY|FS0000A14N|1247|2014-06-10|62903
1248|JPY|FS0000A1N5|1248|2014-06-10|62903
1249|JPY|FSUSA08JMB|1249|2014-06-10|62903
1250|JPY|FSUSA08JMC|1250|2014-06-10|62903
1251|JPY|FSUSA08JQP|1251|2014-06-10|62903
1252|JPY|FSUSA08JQL|1252|2014-06-10|62903
1253|JPY|FSUSA08JR5|1253|2014-06-10|62903
1254|JPY|FSUSA08JRC|1254|2014-06-10|62903
1255|JPY|FSUSA08JR8|1255|2014-06-10|62903
1256|JPY|FSUSA08JQQ|1256|2014-06-10|62903
1257|JPY|FSUSA08JYC|1257|2014-06-10|62903
1258|JPY|FSUSA08JYG|1258|2014-06-10|62903
1259|JPY|FSUSA08JYB|1259|2014-06-10|62903
1260|JPY|FSUSA08J7D|1260|2014-06-10|62903
1261|JPY|FSUSA08J8H|1261|2014-06-10|62903
1262|JPY|FSUSA0AOOF|1262|2014-06-10|62903
1263|JPY|FSUSA0AOOL|1263|2014-06-10|62903
1264|JPY|FSUSA08J8D|1264|2014-06-10|62903
1265|JPY|FSUSA08J7R|1265|2014-06-10|62903
1266|JPY|FSUSA08J89|1266|2014-06-10|62903
1267|JPY|FSUSA0AO25|1267|2014-06-10|62903
1268|JPY|FSUSA08IUJ|1268|2014-06-10|62903
1269|JPY|FSUSA0AL8G|1269|2014-06-10|62903
1270|JPY|FSUSA08K1X|1270|2014-06-10|62903
1271|JPY|FSUSA08K1Z|1271|2014-06-10|62903
1272|JPY|FSUSA08K20|1272|2014-06-10|62903
1273|JPY|FSUSA08JBG|1273|2014-06-10|62903
1274|JPY|FSUSA08ITB|1274|2014-06-10|62903
1275|JPY|FSUSA08ITC|1275|2014-06-10|62903
1276|JPY|FSUSA08ITD|1276|2014-06-10|62903
1277|JPY|FSUSA08ITN|1277|2014-06-10|62903
1278|JPY|FSUSA0AG46|1278|2014-06-10|62903
1279|JPY|FSUSA0AI7H|1279|2014-06-10|62903
1280|JPY|FSUSA08JEJ|1280|2014-06-10|62903
1281|JPY|FSUSA0AL8O|1281|2014-06-10|62903
1282|JPY|FSUSA08JEG|1282|2014-06-10|62903
1283|JPY|FSUSA08JEI|1283|2014-06-10|62903
1284|JPY|FSUSA0AL9U|1284|2014-06-10|62903
1285|JPY|FSUSA08JEB|1285|2014-06-10|62903
1286|JPY|FSUSA08JDE|1286|2014-06-10|62903
1287|JPY|FSUSA08JDF|1287|2014-06-10|62903
1288|JPY|FSUSA08JD3|1288|2014-06-10|62903
1289|JPY|FSUSA0AI7I|1289|2014-06-10|62903
1290|JPY|FSUSA08J1L|1290|2014-06-10|62903
1291|JPY|FSUSA08J1M|1291|2014-06-10|62903
1292|JPY|FSUSA08JC1|1292|2014-06-10|62903
1293|JPY|FSUSA08JBW|1293|2014-06-10|62903
1294|JPY|FSUSA08JC0|1294|2014-06-10|62903
1295|JPY|FSUSA08JC4|1295|2014-06-10|62903
1296|JPY|FSUSA08JCA|1296|2014-06-10|62903
1297|JPY|FSUSA08JCN|1297|2014-06-10|62903
1298|JPY|FSUSA08JC7|1298|2014-06-10|62903
1299|JPY|FSUSA08VAW|1299|2014-06-10|62903
1300|JPY|FSUSA08VB6|1300|2014-06-10|62903
1301|JPY|FSUSA08VBG|1301|2014-06-10|62903
1302|JPY|FSUSA08VBQ|1302|2014-06-10|62903
1303|JPY|FSUSA08VC3|1303|2014-06-10|62903
1304|JPY|FSUSA08VCE|1304|2014-06-10|62903
1305|JPY|FSUSA08VCO|1305|2014-06-10|62903
1306|JPY|FSUSA08VCW|1306|2014-06-10|62903
1307|JPY|FSUSA08VD2|1307|2014-06-10|62903
1308|JPY|F000001WV2|1308|2014-06-10|62903
1309|JPY|FSUSA0AJGX|1309|2014-06-10|62903
1310|JPY|FSUSA0AJBW|1310|2014-06-10|62903
1311|JPY|FSUSA08VDZ|1311|2014-06-10|62903
1312|JPY|FSUSA08VE8|1312|2014-06-10|62903
1313|JPY|FSUSA08VEJ|1313|2014-06-10|62903
1314|JPY|FSUSA0AN8Q|1314|2014-06-10|62903
1315|JPY|FSUSA08VEZ|1315|2014-06-10|62903
1316|JPY|FSUSA08VF5|1316|2014-06-10|62903
1317|JPY|FSUSA08VFA|1317|2014-06-10|62903
1318|JPY|FSUSA08VFI|1318|2014-06-10|62903
1319|JPY|FSUSA08VFR|1319|2014-06-10|62903
1320|JPY|FSUSA08VG4|1320|2014-06-10|62903
1321|JPY|FSUSA090HV|1321|2014-06-10|62903
1322|JPY|FSUSA0AN4C|1322|2014-06-10|62903
1323|JPY|FSUSA09075|1323|2014-06-10|62903
1324|JPY|FSUSA0907D|1324|2014-06-10|62903
1325|JPY|FSUSA0907O|1325|2014-06-10|62903
1326|JPY|FSUSA0ANNQ|1326|2014-06-10|62903
1327|JPY|FSUSA0976R|1327|2014-06-10|62903
1328|JPY|FSUSA0APKE|1328|2014-06-10|62903
1329|JPY|FSUSA09AIY|1329|2014-06-10|62903
1330|JPY|FSUSA09AJ7|1330|2014-06-10|62903
1331|JPY|FSUSA09AXR|1331|2014-06-10|62903
1332|JPY|FSUSA09BCN|1332|2014-06-10|62903
1333|JPY|FSUSA09CE5|1333|2014-06-10|62903
1334|JPY|F0000027CG|1334|2014-06-10|62903
1335|JPY|FSUSA09CE7|1335|2014-06-10|62903
1336|JPY|FSUSA09G2A|1336|2014-06-10|62903
1337|JPY|FSUSA0APHK|1337|2014-06-10|62903
1338|JPY|FSUSA0AP15|1338|2014-06-10|62903
1339|JPY|FSUSA0APM0|1339|2014-06-10|62903
1340|JPY|FSUSA09HG1|1340|2014-06-10|62903
1341|JPY|FSUSA09IT5|1341|2014-06-10|62903
1342|JPY|FSUSA09OG6|1342|2014-06-10|62903
1343|JPY|FSUSA09OM0|1343|2014-06-10|62903
1344|JPY|FSUSA09ORF|1344|2014-06-10|62903
1345|JPY|FSUSA09P43|1345|2014-06-10|62903
1346|JPY|FSUSA09P45|1346|2014-06-10|62903
1347|JPY|FSUSA09P4H|1347|2014-06-10|62903
1348|JPY|FSUSA0APOR|1348|2014-06-10|62903
1349|JPY|FS0000A1O8|1349|2014-06-10|62903
1350|JPY|FS0000A1OC|1350|2014-06-10|62903
1351|JPY|FS0000A1TR|1351|2014-06-10|62903
1352|JPY|FS0000A1TV|1352|2014-06-10|62903
1353|JPY|FS0000A25Y|1353|2014-06-10|62903
1354|JPY|FS0000A2XR|1354|2014-06-10|62903
1355|JPY|FS0000A2YQ|1355|2014-06-10|62903
1356|JPY|FS0000A311|1356|2014-06-10|62903
1357|JPY|FS0000A3JO|1357|2014-06-10|62903
1358|JPY|FS0000A3PE|1358|2014-06-10|62903
1359|JPY|FS0000A3UF|1359|2014-06-10|62903
1360|JPY|FS0000A40I|1360|2014-06-10|62903
1361|JPY|FS0000A4LV|1361|2014-06-10|62903
1362|JPY|FS0000A4QC|1362|2014-06-10|62903
1363|JPY|FS0000A4ZI|1363|2014-06-10|62903
1364|JPY|FS0000A5J4|1364|2014-06-10|62903
1365|JPY|FS0000A5ZP|1365|2014-06-10|62903
1366|JPY|FS0000A62D|1366|2014-06-10|62903
1367|JPY|FS0000A6F3|1367|2014-06-10|62903
1368|JPY|FS0000A6HH|1368|2014-06-10|62903
1369|JPY|FS0000A6HL|1369|2014-06-10|62903
1370|JPY|FS0000A6N5|1370|2014-06-10|62903
1371|JPY|FS0000A7BA|1371|2014-06-10|62903
1372|JPY|FS0000A7GN|1372|2014-06-10|62903
1373|JPY|FS0000A7GR|1373|2014-06-10|62903
1374|JPY|FS0000A7GV|1374|2014-06-10|62903
1375|JPY|FS0000A7GZ|1375|2014-06-10|62903
1376|JPY|FS0000A7N9|1376|2014-06-10|62903
1377|JPY|FS0000A7ND|1377|2014-06-10|62903
1378|JPY|FS0000A7NH|1378|2014-06-10|62903
1379|JPY|FS0000A7NL|1379|2014-06-10|62903
1380|JPY|FS0000A7NP|1380|2014-06-10|62903
1381|JPY|FS0000A7NT|1381|2014-06-10|62903
1382|JPY|FS0000A7NX|1382|2014-06-10|62903
1383|JPY|FS0000A7UN|1383|2014-06-10|62903
1384|JPY|FS0000A7UK|1384|2014-06-10|62903
1385|JPY|FS0000A82P|1385|2014-06-10|62903
1386|JPY|FS0000A86G|1386|2014-06-10|62903
1387|JPY|FS0000A86K|1387|2014-06-10|62903
1388|JPY|FS0000A87X|1388|2014-06-10|62903
1389|JPY|FS00008ZO3|1389|2014-06-10|62903
1390|JPY|FS00008ZWJ|1390|2014-06-10|62903
1391|JPY|FS00008ZWB|1391|2014-06-10|62903
1392|JPY|FS00008ZWF|1392|2014-06-10|62903
1393|JPY|FS000090CB|1393|2014-06-10|62903
1394|JPY|FS000090C6|1394|2014-06-10|62903
1395|JPY|F00000NC58|1395|2014-06-10|62903
1396|JPY|FS000090OA|1396|2014-06-10|62903
1397|JPY|FS000090OE|1397|2014-06-10|62903
1398|JPY|FS000091M7|1398|2014-06-10|62903
1399|JPY|FS000091MB|1399|2014-06-10|62903
1400|JPY|FS000091MF|1400|2014-06-10|62903
1401|JPY|FS000091MJ|1401|2014-06-10|62903
1402|JPY|FS000091Z1|1402|2014-06-10|62903
1403|JPY|FS000092AG|1403|2014-06-10|62903
1404|JPY|FS000092II|1404|2014-06-10|62903
1405|JPY|FS000092ZM|1405|2014-06-10|62903
1406|JPY|FS000093PH|1406|2014-06-10|62903
1407|JPY|FS000093PL|1407|2014-06-10|62903
1408|JPY|FS000093PP|1408|2014-06-10|62903
1409|JPY|FS000093PT|1409|2014-06-10|62903
1410|JPY|FS000093PY|1410|2014-06-10|62903
1411|JPY|FS000093Q2|1411|2014-06-10|62903
1412|JPY|FS000094NH|1412|2014-06-10|62903
1413|JPY|FS00009684|1413|2014-06-10|62903
1414|JPY|FS00009688|1414|2014-06-10|62903
1415|JPY|FS0000968C|1415|2014-06-10|62903
1416|JPY|FS0000968G|1416|2014-06-10|62903
1417|JPY|FS0000971G|1417|2014-06-10|62903
1418|JPY|FS0000971K|1418|2014-06-10|62903
1419|JPY|FS000097NO|1419|2014-06-10|62903
1420|JPY|FS000097NU|1420|2014-06-10|62903
1421|JPY|FS000097NY|1421|2014-06-10|62903
1422|JPY|FS000098KK|1422|2014-06-10|62903
1423|JPY|FS000098PU|1423|2014-06-10|62903
1424|JPY|FS000098Q3|1424|2014-06-10|62903
1425|JPY|FS000098Q7|1425|2014-06-10|62903
1426|JPY|FS000098QB|1426|2014-06-10|62903
1427|JPY|FS00009DRO|1427|2014-06-10|62903
1428|JPY|FS00009EN0|1428|2014-06-10|62903
1429|JPY|FS00009EN6|1429|2014-06-10|62903
1430|JPY|FS00009EZD|1430|2014-06-10|62903
1431|JPY|FS00009EZI|1431|2014-06-10|62903
1432|JPY|FS00009FU9|1432|2014-06-10|62903
1433|JPY|FS00009GKU|1433|2014-06-10|62903
1434|JPY|FS00009GKY|1434|2014-06-10|62903
1435|JPY|FS00009H03|1435|2014-06-10|62903
1436|JPY|FS00009H4G|1436|2014-06-10|62903
1437|JPY|FS00009H4K|1437|2014-06-10|62903
1438|JPY|FS00009HES|1438|2014-06-10|62903
1439|JPY|FSUSA0AKE5|1439|2014-06-10|62903
1440|JPY|FSUSA08K0A|1440|2014-06-10|62903
1441|JPY|FSUSA08K7B|1441|2014-06-10|62903
1442|JPY|FSUSA08K89|1442|2014-06-10|62903
1443|JPY|FSUSA08K88|1443|2014-06-10|62903
1444|JPY|FSUSA08K6L|1444|2014-06-10|62903
1445|JPY|FSUSA08K7D|1445|2014-06-10|62903
1446|JPY|FSUSA0AKFA|1446|2014-06-10|62903
1447|JPY|FSUSA08K7U|1447|2014-06-10|62903
1448|JPY|FSUSA08K7A|1448|2014-06-10|62903
1449|JPY|FSUSA08K8X|1449|2014-06-10|62903
1450|JPY|FSUSA08K8U|1450|2014-06-10|62903
1451|JPY|FSUSA0AP4B|1451|2014-06-10|62903
1452|JPY|FSUSA08K6Q|1452|2014-06-10|62903
1453|JPY|FSUSA08K7Q|1453|2014-06-10|62903
1454|JPY|FSUSA08K6W|1454|2014-06-10|62903
1455|JPY|FSUSA08K8O|1455|2014-06-10|62903
1456|JPY|FSUSA08K9W|1456|2014-06-10|62903
1457|JPY|FSUSA08KA0|1457|2014-06-10|62903
1458|JPY|FSUSA08KAI|1458|2014-06-10|62903
1459|JPY|FSUSA08JAV|1459|2014-06-10|62903
1460|JPY|FSUSA08JAQ|1460|2014-06-10|62903
1461|JPY|FSUSA0AH5T|1461|2014-06-10|62903
1462|JPY|FSUSA08KBC|1462|2014-06-10|62903
1463|JPY|FSUSA08KB4|1463|2014-06-10|62903
1464|JPY|FSUSA08KAS|1464|2014-06-10|62903
1465|JPY|FSUSA08KBG|1465|2014-06-10|62903
1466|JPY|FSUSA08KBK|1466|2014-06-10|62903
1467|JPY|FSUSA08JZY|1467|2014-06-10|62903
1468|JPY|FSUSA0AKP1|1468|2014-06-10|62903
